m_time,identifier,ticker,sell_after,price,volatility,volatility_coef,drift,quantity
30,3,KO,14,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,15,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,17,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,19,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,22,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,23,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,25,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,26,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,27,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,28,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,30,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,3,KO,31,298.5,0.017945473845996332,1.0,0.00017573234988415185,0.039525691699604744
30,4,XOM,2,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,3,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,5,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,6,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,7,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,8,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,10,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,11,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,12,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,13,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,14,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,15,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,16,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,17,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,18,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,19,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,20,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,21,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,22,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,23,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,24,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,25,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,26,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,27,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,29,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,30,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,4,XOM,31,168.5,0.017016504122147384,1.0,0.000198962096475202,0.039525691699604744
30,5,META,2,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,3,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,4,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,5,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,6,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,8,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,10,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,11,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,12,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,14,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,15,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,16,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,17,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,18,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,19,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,21,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,22,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,24,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,25,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,26,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,27,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,28,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,29,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,30,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,5,META,31,382.18,0.02528046067619272,1.0,0.0010818737313607978,0.039525691699604744
30,6,ABBV,2,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,3,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,5,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,9,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,10,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,11,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,12,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,13,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,14,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,16,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,17,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,18,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,19,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,20,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,21,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,22,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,23,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,24,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,25,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,26,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,27,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,29,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,30,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,6,ABBV,31,174.96,0.01680794463722484,1.0,0.0006789097973845323,0.039525691699604744
30,7,PEP,2,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,3,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,4,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,5,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,6,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,7,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,8,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,10,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,11,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,12,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,13,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,14,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,15,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,16,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,18,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,19,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,20,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,21,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,22,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,24,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,25,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,26,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,27,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,28,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,29,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,30,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,7,PEP,31,196.12,0.028769429044756857,1.0,0.0005555883647352249,0.039525691699604744
30,8,AMGN,4,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,5,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,6,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,7,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,9,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,10,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,12,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,13,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,14,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,16,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,17,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,18,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,19,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,21,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,22,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,23,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,24,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,25,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,26,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,27,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,28,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,29,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,30,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,8,AMGN,31,292.39,0.026461674260429988,1.0,0.0006709522272626046,0.039525691699604744
30,9,CVX,5,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,6,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,7,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,8,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,9,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,10,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,11,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,12,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,13,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,15,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,16,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,17,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,18,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,19,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,21,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,22,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,23,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,24,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,25,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,26,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,28,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,29,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,30,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,9,CVX,31,188.05,0.017571020792893053,1.0,0.0002054980964363047,0.039525691699604744
30,10,GOOG,5,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,7,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,8,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,9,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,10,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,12,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,13,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,14,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,15,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,16,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,17,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,18,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,19,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,20,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,21,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,22,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,23,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,24,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,25,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,26,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,28,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,29,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,30,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,10,GOOG,31,3014.1799,0.026125635586919622,1.0,0.0004307486864829829,0.039525691699604744
30,11,AAPL,3,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,4,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,6,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,7,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,8,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,9,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,10,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,11,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,12,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,13,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,14,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,15,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,16,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,17,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,18,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,19,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,21,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,22,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,23,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,24,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,25,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,26,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,27,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,28,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,29,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,30,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,11,AAPL,31,702.1,0.03104427479945671,1.0,0.0007754444901392683,0.039525691699604744
30,12,TXN,2,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,3,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,5,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,6,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,8,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,10,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,11,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,12,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,14,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,15,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,16,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,18,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,19,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,20,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,21,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,22,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,23,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,24,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,25,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,26,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,27,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,28,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,29,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,30,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,12,TXN,31,254.625,0.044462844383564425,1.0,0.0010841439368727726,0.039525691699604744
30,13,PG,2,164.21,0.016526932551944148,1.0,0.00017773866715979883,0.039525691699604744
30,13,PG,4,164.21,0.016526932551944148,1.0,0.00017773866715979883,0.039525691699604744
30,13,PG,6,164.21,0.016526932551944148,1.0,0.00017773866715979883,0.039525691699604744
30,13,PG,8,164.21,0.016526932551944148,1.0,0.00017773866715979883,0.039525691699604744
